2026/08/05 23:33:36 NOTICE: cafezinho_Legacy_CEREBRO_STAGING_20260610_20260717/origens/tencent/A_GRANDE_REFORMA_DO_CAFEZINHO.md: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: cafezinho_Legacy20260610_20260717/agent_data/monitoramento_humano: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: cafezinho_Legacy20260610_20260717/agent_data/qualidade_redacao: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: outros_legacy_minusculo_20260717/2026-05-02_diretorios_antigos/PCA_Redundancia/.env: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: cafezinho_Legacy_CEREBRO_STAGING_20260610_20260717/origens/alibaba/cerebro_trindade/venv/lib64: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: cafezinho_Legacy_CEREBRO_STAGING_20260610_20260717/origens/alibaba/cerebro_trindade/venv/bin/python: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: cafezinho_Legacy_CEREBRO_STAGING_20260610_20260717/origens/alibaba/cerebro_trindade/venv/bin/python3.12: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: cafezinho_Legacy_CEREBRO_STAGING_20260610_20260717/origens/alibaba/cerebro_trindade/venv/bin/python3: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: cafezinho_Legacy20260610_20260717/backup_root/.wwebjs_auth/session-mayra-session/SingletonCookie: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: cafezinho_Legacy20260610_20260717/backup_root/.wwebjs_auth/session-mayra-session/SingletonLock: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: cafezinho_Legacy20260610_20260717/backup_root/.wwebjs_auth/session-mayra-session/SingletonSocket: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: cafezinho_Legacy20260610_20260717/root/.wwebjs_auth/session-mayra-session/SingletonCookie: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: cafezinho_Legacy20260610_20260717/root/.wwebjs_auth/session-mayra-session/SingletonLock: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: cafezinho_Legacy20260610_20260717/root/.wwebjs_auth/session-mayra-session/SingletonSocket: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:39 INFO  : INDEX.md: Copied (new)
2026/08/05 23:36:55 INFO  : outros_Legacy_maiusculo_20260717/claude_code_zai_env.sh: Copied (new)
2026/08/05 23:36:56 INFO  : raiz_instaladores_configs_20260717/painel.nginx.conf: Copied (new)
2026/08/05 23:36:57 INFO  : raiz_instaladores_configs_20260717/vpngate_texas.ovpn: Copied (new)
2026/08/05 23:36:58 INFO  : outros_Legacy_maiusculo_20260717/fix_ovni_posts.py: Copied (new)
2026/08/05 23:36:58 INFO  : outros_Legacy_maiusculo_20260717/cron_agenda_backup_20260522.txt: Copied (new)
2026/08/05 23:36:59 INFO  : outros_Legacy_maiusculo_20260717/fix_tag_css.py: Copied (new)
2026/08/05 23:37:01 INFO  : outros_Legacy_maiusculo_20260717/execution_journal_sprint_2_refined.json: Copied (new)
2026/08/05 23:37:28 INFO  : cafezinho_Legacy_Cerebro_dup_inbox_20260620_20260717/Foruns/inbox_trindade/kimi_checkpoint_20260617.md: Copied (new)
2026/08/05 23:37:28 INFO  : raiz_analises_solar_jul01_20260717/brazil_solar_10years_aggregated.json: Copied (new)
2026/08/05 23:37:28 INFO  : raiz_analises_solar_jul01_20260717/MANIFEST.md: Copied (new)
2026/08/05 23:37:28 INFO  : raiz_instaladores_configs_20260717/vpngate_us.ovpn: Copied (new)
2026/08/05 23:37:28 INFO  : raiz_analises_solar_jul01_20260717/brazil_solar_2024.json: Copied (new)
2026/08/05 23:37:30 INFO  : raiz_analises_solar_jul01_20260717/brazil_solar_imports_10years.json: Copied (new)
2026/08/05 23:37:30 INFO  : raiz_analises_solar_jul01_20260717/china_solar_vs_demand.json: Copied (new)
2026/08/05 23:37:31 INFO  : raiz_analises_solar_jul01_20260717/brazil_solar_calendar_raw.json: Copied (new)
2026/08/05 23:37:34 INFO  : raiz_analises_solar_jul01_20260717/grafico_exportacoes_china_10anos.png: Copied (new)
2026/08/05 23:37:34 INFO  : raiz_analises_solar_jul01_20260717/grafico_importacoes_brasil_10anos.png: Copied (new)
2026/08/05 23:37:35 INFO  : raiz_analises_solar_jul01_20260717/grafico_importacoes_brasil_24meses.png: Copied (new)
2026/08/05 23:37:35 INFO  : raiz_analises_solar_jul01_20260717/grafico_china_solar_vs_demanda.png: Copied (new)
2026/08/05 23:37:36 INFO  : raiz_analises_solar_jul01_20260717/grafico_exportacoes_china_24meses.png: Copied (new)
2026/08/05 23:37:36 INFO  :   609.725 MiB / 6.335 GiB, 9%, 3.444 MiB/s, ETA 28m26s (xfr#201/10217)
2026/08/05 23:37:38 INFO  : raiz_analises_solar_jul01_20260717/inventario.json: Copied (new)
2026/08/05 23:37:39 INFO  : raiz_analises_solar_jul01_20260717/grafico_producao_mensal_solar_usa.png: Copied (new)
2026/08/05 23:37:39 INFO  : raiz_analises_solar_jul01_20260717/grafico_producao_mensal_solar.png: Copied (new)
2026/08/05 23:37:39 INFO  : raiz_analises_solar_jul01_20260717/grafico_solar_mensal_24meses.png: Copied (new)
2026/08/05 23:37:40 INFO  : raiz_analises_solar_jul01_20260717/solar_generation_40months.json: Copied (new)
2026/08/05 23:37:42 INFO  : raiz_analises_solar_jul01_20260717/solar_imports_comex_all.json: Copied (new)
2026/08/05 23:37:42 INFO  : raiz_analises_solar_jul01_20260717/solar_imports_comex_raw.json: Copied (new)
2026/08/05 23:37:44 INFO  : raiz_analises_solar_jul01_20260717/usa_solar_generation_40months.json: Copied (new)
2026/08/05 23:37:45 INFO  : raiz_docs_antigos_20260717/MANIFEST.md: Copied (new)
2026/08/05 23:37:45 INFO  : raiz_docs_antigos_20260717/forum_r2_biblioteca_mapa_prefixos_20260625.md: Copied (new)
2026/08/05 23:37:45 INFO  : raiz_docs_antigos_20260717/PLANO_GRANDE_REFORMA_20260612.md: Copied (new)
2026/08/05 23:37:47 INFO  : raiz_docs_antigos_20260717/forum_reorganizacao_simples_r2_20260625.md: Copied (new)
2026/08/05 23:37:47 INFO  : outros_Legacy_maiusculo_20260717/fix_tags_agente.py: Copied (new)
2026/08/05 23:37:48 INFO  : raiz_docs_antigos_20260717/forum_status_acervo_midia_r2_publicador_20260625.md.bak: Copied (new)
2026/08/05 23:37:50 INFO  : raiz_docs_antigos_20260717/forum_status_acervo_midia_r2_publicador_20260625.md: Copied (new)
2026/08/05 23:37:50 INFO  : outros_Legacy_maiusculo_20260717/grafico_perfis_segundo_turno.png: Copied (new)
2026/08/05 23:37:51 INFO  : outros_Legacy_maiusculo_20260717/grafico_potencial_e_rejeicao.png: Copied (new)
2026/08/05 23:37:53 INFO  : raiz_docs_antigos_20260717/inventario.json: Copied (new)
2026/08/05 23:37:54 INFO  : outros_Legacy_maiusculo_20260717/inventario.json: Copied (new)
2026/08/05 23:37:55 INFO  : outros_Legacy_maiusculo_20260717/grafico_tendencia_segundo_turno.png: Copied (new)
2026/08/05 23:37:56 INFO  : raiz_docs_antigos_20260717/memoria_bugs_ativa.md: Copied (new)
2026/08/05 23:37:57 INFO  : outros_Legacy_maiusculo_20260717/laudo_forense_antigravity_completo.md: Copied (new)
2026/08/05 23:37:57 INFO  : raiz_instaladores_configs_20260717/ZCode-3.2.3-linux-x64.deb: Copied (new)
2026/08/05 23:37:58 INFO  : raiz_docs_antigos_20260717/memoria_bugs_ativa_v3.md: Copied (new)
2026/08/05 23:37:59 INFO  : outros_Legacy_maiusculo_20260717/local_crontab_backup.txt: Copied (new)
2026/08/05 23:37:59 INFO  : outros_Legacy_maiusculo_20260717/monitor_artigo_lappcom.sh: Copied (new)
2026/08/05 23:38:00 INFO  : outros_Legacy_maiusculo_20260717/monitor_openclaw_kimi_2h.sh: Copied (new)
2026/08/05 23:38:00 INFO  : outros_Legacy_maiusculo_20260717/patch_agente.py: Copied (new)
2026/08/05 23:38:02 INFO  : outros_Legacy_maiusculo_20260717/patch_transparencia_v3.py: Copied (new)
2026/08/05 23:38:29 INFO  : outros_Legacy_maiusculo_20260717/video.srt: Copied (new)
2026/08/05 23:38:30 INFO  : outros_Legacy_maiusculo_20260717/query_sprints.py: Copied (new)
2026/08/05 23:38:30 INFO  : outros_Legacy_maiusculo_20260717/patch_transparencia_v2.py: Copied (new)
2026/08/05 23:38:31 INFO  : outros_Legacy_maiusculo_20260717/visualizacao_pesquisa_btg.html: Copied (new)
2026/08/05 23:38:36 INFO  :   821.883 MiB / 6.335 GiB, 13%, 3.626 MiB/s, ETA 26m2s (xfr#234/10250)
2026/08/05 23:38:36 INFO  : outros_Legacy_maiusculo_20260717/tag_page.astro: Copied (new)
2026/08/05 23:38:36 INFO  : cerebro_Foruns_backups_rotacao_20260706_20260717/inbox_trindade_pre_limpeza_20260706/agy.md: Copied (new)
2026/08/05 23:38:36 INFO  : cerebro_Foruns_backups_rotacao_20260706_20260717/inbox_trindade_pre_limpeza_20260706/claude.md: Copied (new)
2026/08/05 23:38:36 INFO  : cerebro_Foruns_backups_rotacao_20260706_20260717/inbox_trindade_pre_limpeza_20260706/antigravity.md: Copied (new)
2026/08/05 23:38:39 INFO  : cerebro_Foruns_backups_rotacao_20260706_20260717/inbox_trindade_pre_limpeza_20260706/glm.md: Copied (new)
2026/08/05 23:38:39 INFO  : cerebro_Foruns_backups_rotacao_20260706_20260717/inbox_trindade_pre_limpeza_20260706/gpt.md: Copied (new)
2026/08/05 23:38:39 INFO  : cerebro_Foruns_backups_rotacao_20260706_20260717/inbox_trindade_pre_limpeza_20260706/codex.md: Copied (new)
2026/08/05 23:38:40 INFO  : cerebro_Foruns_backups_rotacao_20260706_20260717/inbox_trindade_pre_limpeza_20260706/deepseek.md: Copied (new)
2026/08/05 23:38:42 INFO  : raiz_analises_solar_jul01_20260717/monthly_full_release_long_format.csv: Copied (new)
2026/08/05 23:38:43 INFO  : raiz_rio_carta_smoke_test_20260707_20260717/MANIFEST.md: Copied (new)
2026/08/05 23:38:43 INFO  : cerebro_Foruns_backups_rotacao_20260706_20260717/inbox_trindade_pre_limpeza_20260706/kilo.md: Copied (new)
2026/08/05 23:38:43 INFO  : cerebro_Foruns_backups_rotacao_20260706_20260717/inbox_trindade_pre_limpeza_20260706/grok.md: Copied (new)
2026/08/05 23:38:44 INFO  : raiz_rio_carta_smoke_test_20260707_20260717/inventario.json: Copied (new)
2026/08/05 23:38:44 INFO  : cerebro_Foruns_backups_rotacao_20260706_20260717/inbox_trindade_pre_limpeza_20260706/kimi.md: Copied (new)
2026/08/05 23:38:47 INFO  : cerebro_Foruns_backups_rotacao_20260706_20260717/inbox_trindade_pre_limpeza_20260706/qwen.md: Copied (new)
2026/08/05 23:38:49 INFO  : outros_Foruns_legacy_20260717/consolidacao_20260501/cagentes_canal_claude_antigravity.md: Copied (new)
2026/08/05 23:38:50 INFO  : outros_Foruns_legacy_20260717/consolidacao_20260501/cagentes_forum_diagnostico_agentes.md: Copied (new)
2026/08/05 23:38:50 INFO  : outros_Foruns_legacy_20260717/consolidacao_20260501/cagentes_forum_comunicacao.md: Copied (new)
2026/08/05 23:38:50 INFO  : cafezinho_Legacy_CEREBRO_STAGING_20260610_20260717/origens/cerebro_tencent_sanitizado_20260610.tar.gz: Copied (new)
2026/08/05 23:38:54 INFO  : cerebro_Foruns_legacy_20260717/organizacao_v4_20260709/diretrizes_sync_fase2_20260709.tar.gz: Copied (new)
2026/08/05 23:38:57 INFO  : cerebro_Foruns_backup_limpeza_20260615_150354_20260717/inbox_trindade/antigravity.md: Copied (new)
2026/08/05 23:38:57 INFO  : cerebro_Foruns_backup_limpeza_20260615_150354_20260717/inbox_trindade/claude.md: Copied (new)
2026/08/05 23:38:58 INFO  : cerebro_Foruns_backup_limpeza_20260615_150354_20260717/inbox_trindade/codex.md: Copied (new)
2026/08/05 23:38:58 INFO  : cerebro_Foruns_backup_limpeza_20260615_150354_20260717/inbox_trindade/agy.md: Copied (new)
2026/08/05 23:38:59 INFO  : cerebro_Foruns_backup_limpeza_20260615_150354_20260717/inbox_trindade/deepseek.md: Copied (new)
2026/08/05 23:39:00 INFO  : cerebro_Foruns_backup_limpeza_20260615_150354_20260717/inbox_trindade/glm.md: Copied (new)
2026/08/05 23:39:00 INFO  : cerebro_Foruns_backup_limpeza_20260615_150354_20260717/inbox_trindade/grok.md: Copied (new)
2026/08/05 23:39:01 INFO  : cerebro_Foruns_backup_limpeza_20260615_150354_20260717/inbox_trindade/kimi.md: Copied (new)
2026/08/05 23:39:01 INFO  : outros_Legacy_maiusculo_20260717/gdrive_index_pre_cleanup.json: Copied (new)
2026/08/05 23:39:30 INFO  : cerebro_Foruns_backups_rotacao_sprint_20260619_20260717/inbox_trindade_pre_rotacao/agy.md: Copied (new)
2026/08/05 23:39:30 INFO  : cerebro_Foruns_backup_limpeza_20260615_150354_20260717/inbox_trindade/qwen.md: Copied (new)
2026/08/05 23:39:30 INFO  : cerebro_Foruns_backups_rotacao_sprint_20260619_20260717/inbox_trindade_pre_rotacao/antigravity.md: Copied (new)
2026/08/05 23:39:30 INFO  : cerebro_Foruns_backups_rotacao_sprint_20260619_20260717/inbox_trindade_pre_rotacao/codex.md: Copied (new)
2026/08/05 23:39:33 INFO  : cerebro_Foruns_backups_rotacao_sprint_20260619_20260717/inbox_trindade_pre_rotacao/deepseek.md: Copied (new)
2026/08/05 23:39:33 INFO  : cerebro_Foruns_backups_rotacao_sprint_20260619_20260717/inbox_trindade_pre_rotacao/grok.md: Copied (new)
2026/08/05 23:39:33 INFO  : cerebro_Foruns_backups_rotacao_sprint_20260619_20260717/inbox_trindade_pre_rotacao/glm.md: Copied (new)
2026/08/05 23:39:34 INFO  : cerebro_Foruns_backups_rotacao_sprint_20260619_20260717/inbox_trindade_pre_rotacao/kilo.md: Copied (new)
2026/08/05 23:39:35 INFO  : cerebro_Foruns_backups_rotacao_sprint_20260619_20260717/inbox_trindade_pre_rotacao/claude.md: Copied (new)
2026/08/05 23:39:36 INFO  :  1006.342 MiB / 6.336 GiB, 16%, 2.915 MiB/s, ETA 31m20s (xfr#272/10288)
2026/08/05 23:39:37 INFO  : cerebro_Foruns_backups_rotacao_sprint_20260619_20260717/inbox_trindade_pre_rotacao/qwen.md: Copied (new)
2026/08/05 23:39:38 INFO  : scripts/mover_pra_legacy.py: Copied (new)
2026/08/05 23:39:38 INFO  : cerebro_Foruns_backups_rotacao_sprint_20260619_20260717/inbox_trindade_pre_rotacao/kimi.md: Copied (new)
2026/08/05 23:39:40 INFO  : outros_legacy_minusculo_20260717/2026-05-02_md_orfaos/INDEX.md: Copied (new)
2026/08/05 23:39:40 INFO  : outros_legacy_minusculo_20260717/2026-05-02_md_orfaos/DIRETIVAS_INTERNAS_ANTIGRAVITY.md: Copied (new)
2026/08/05 23:39:42 INFO  : outros_legacy_minusculo_20260717/2026-05-02_md_orfaos/tarefasdomingo5.md: Copied (new)
2026/08/05 23:39:42 INFO  : outros_legacy_minusculo_20260717/2026-05-02_md_orfaos/REGRAS_ANTIGRAVITY.md: Copied (new)
2026/08/05 23:39:43 INFO  : cafezinho_Legacy_Cerebro_20260717/MEMORIA/memoria_48h.json: Copied (new)
2026/08/05 23:39:43 INFO  : cafezinho_Legacy_Cerebro_20260717/MEMORIA/CATALOGO_BANCOS_DE_DADOS.md: Copied (new)
2026/08/05 23:39:43 INFO  : cafezinho_Legacy_Cerebro_20260717/MEMORIA/knowledge_24h.md: Copied (new)
2026/08/05 23:39:45 INFO  : cafezinho_Legacy_Cerebro_20260717/MEMORIA/memoria_agente_twitter_imagem.md: Copied (new)
2026/08/05 23:39:45 INFO  : cafezinho_Legacy_Cerebro_20260717/MEMORIA/memoria_sessao_hardware_20260527_1445.md: Copied (new)
2026/08/05 23:39:48 INFO  : cafezinho_Legacy_Cerebro_20260717/MEMORIA/memoria_total.log: Copied (new)
2026/08/05 23:39:50 INFO  : raiz_testes_tmp_20260717/MANIFEST.md: Copied (new)
2026/08/05 23:39:50 INFO  : raiz_testes_tmp_20260717/biblioteca_editorial_api_contract.md: Copied (new)
2026/08/05 23:39:51 INFO  : raiz_testes_tmp_20260717/biblioteca_editorial_client.py: Copied (new)
2026/08/05 23:39:52 INFO  : outros_Rio_Carta_versao_antiga_20260717/reforma/ce156432-7e46-4c43-91bc-6a7ad2d958cb (1).jpeg: Copied (new)
2026/08/05 23:39:53 INFO  : raiz_testes_tmp_20260717/coletor_social_processed.db: Copied (new)
2026/08/05 23:39:53 INFO  : raiz_testes_tmp_20260717/import_pilot_vision_to_sqlite.py: Copied (new)
2026/08/05 23:39:53 INFO  : raiz_testes_tmp_20260717/biblioteca_editorial_service.py: Copied (new)
2026/08/05 23:39:54 INFO  : raiz_testes_tmp_20260717/inventario.json: Copied (new)
2026/08/05 23:39:54 INFO  : raiz_testes_tmp_20260717/agente_coletor_social.log: Copied (new)
2026/08/05 23:39:55 INFO  : raiz_testes_tmp_20260717/post_260952_content.html: Copied (new)
2026/08/05 23:39:56 INFO  : raiz_testes_tmp_20260717/post_260926_content.html: Copied (new)
2026/08/05 23:39:56 INFO  : raiz_testes_tmp_20260717/post_260952_raw.json: Copied (new)
2026/08/05 23:39:57 INFO  : raiz_testes_tmp_20260717/qwen_cost_monitor.py: Copied (new)
2026/08/05 23:39:57 INFO  : raiz_testes_tmp_20260717/session_e4b8f11d-ca50-42e1-b03c-c2786cffdbd3.zip: Copied (new)
2026/08/05 23:39:58 INFO  : raiz_testes_tmp_20260717/smoke_biblioteca_editorial_client.py: Copied (new)
2026/08/05 23:39:58 INFO  : raiz_testes_tmp_20260717/tmp_rodar_qwen_vision_canonico100.py: Copied (new)
2026/08/05 23:39:59 INFO  : raiz_testes_tmp_20260717/tmp_rodar_vision_canonico100.py: Copied (new)
2026/08/05 23:39:59 INFO  : raiz_testes_tmp_20260717/tmp_smoke_qwen_vision_canonico100.py: Copied (new)
2026/08/05 23:39:59 INFO  : raiz_testes_tmp_20260717/tmp_smoke_vision_canonico100.py: Copied (new)
2026/08/05 23:40:00 INFO  : raiz_testes_tmp_20260717/vision_catalog_pilot.py: Copied (new)
2026/08/05 23:40:03 INFO  : subcerebro_antigravity_desktop_baks_20260717/inventario.json: Copied (new)
2026/08/05 23:40:27 INFO  : tmp_Legacy_midia_reset_20260626_20260717/MANIFEST.md: Copied (new)
2026/08/05 23:40:30 INFO  : subcerebro_antigravity_desktop_baks_20260717/MANIFEST.md: Copied (new)
2026/08/05 23:40:30 INFO  : subcerebro_antigravity_desktop_baks_20260717/sub_cerebro_antigravity_desktop.md.bak: Copied (new)
2026/08/05 23:40:30 INFO  : tmp_Legacy_midia_reset_20260626_20260717/inventario.json: Copied (new)
2026/08/05 23:40:31 INFO  : subcerebro_antigravity_desktop_baks_20260717/sub_cerebro_antigravity_desktop.md.bak2: Copied (new)
2026/08/05 23:40:32 INFO  : subcerebro_antigravity_desktop_baks_20260717/sub_cerebro_antigravity_desktop.md.bak_20260701: Copied (new)
2026/08/05 23:40:35 INFO  : cerebro_Foruns_legacy_20260717/organizacao_v4_20260709/aliases_duplicados/v4_real_001_curadoria.json: Copied (new)
2026/08/05 23:40:36 INFO  :     1.121 GiB / 6.337 GiB, 18%, 2.336 MiB/s, ETA 38m7s (xfr#313/10329)
2026/08/05 23:40:36 INFO  : cerebro_Foruns_legacy_20260717/organizacao_v4_20260709/aliases_duplicados/v4_real_001_variant_a_original_producao.json: Copied (new)
2026/08/05 23:40:36 INFO  : cerebro_Foruns_legacy_20260717/organizacao_v4_20260709/aliases_duplicados/v4_real_001_variant_b_producao.json: Copied (new)
2026/08/05 23:40:36 INFO  : raiz_v3_antigo_20260717/MANIFEST.md: Copied (new)
2026/08/05 23:40:36 INFO  : cerebro_Foruns_legacy_20260717/organizacao_v4_20260709/aliases_duplicados/v4_real_001_shadow_redacao.json: Copied (new)
2026/08/05 23:40:39 INFO  : raiz_v3_antigo_20260717/agente_coleta_v3.py: Copied (new)
2026/08/05 23:40:39 INFO  : raiz_v3_antigo_20260717/agente_instagram.log: Copied (new)
2026/08/05 23:40:40 INFO  : raiz_v3_antigo_20260717/agente_coletor_social.py: Copied (new)
2026/08/05 23:40:40 INFO  : raiz_v3_antigo_20260717/agente_instagram.py: Copied (new)
2026/08/05 23:40:40 INFO  : raiz_v3_antigo_20260717/agente_coletor_fontes_v3.py: Copied (new)
2026/08/05 23:40:42 INFO  : raiz_v3_antigo_20260717/agente_midia_oficial_externa_v3.py: Copied (new)
2026/08/05 23:40:42 INFO  : raiz_v3_antigo_20260717/backfill_adaptacao_publicacao_ouro.py: Copied (new)
2026/08/05 23:40:42 INFO  : raiz_v3_antigo_20260717/catalogar_fila_humana_ouro_vision.py: Copied (new)
2026/08/05 23:40:43 INFO  : raiz_v3_antigo_20260717/backfill_variantes_portal_ouro.py: Copied (new)
2026/08/05 23:40:44 INFO  : raiz_v3_antigo_20260717/agente_tribunal_visual_v3.py: Copied (new)
2026/08/05 23:40:44 INFO  : raiz_v3_antigo_20260717/executar_acabamento_seo_v3_real.py: Copied (new)
2026/08/05 23:40:44 INFO  : raiz_v3_antigo_20260717/classificar_banco_ouro_midia.py: Copied (new)
2026/08/05 23:40:45 INFO  : raiz_v3_antigo_20260717/executar_midia_v3_real.py.localbak: Copied (new)
2026/08/05 23:40:47 INFO  : raiz_v3_antigo_20260717/executar_revisao_titulo_v3_real.py: Copied (new)
2026/08/05 23:40:47 INFO  : raiz_v3_antigo_20260717/executar_midia_v3_real.tencent.py: Copied (new)
2026/08/05 23:40:47 INFO  : raiz_v3_antigo_20260717/executar_publicador_wp_v3_pending.py: Copied (new)
2026/08/05 23:40:47 INFO  : raiz_v3_antigo_20260717/gerar_queries_coleta_banco_ouro.py: Copied (new)
2026/08/05 23:40:48 INFO  : raiz_v3_antigo_20260717/executar_midia_v3_real.py: Copied (new)
2026/08/05 23:40:49 INFO  : raiz_v3_antigo_20260717/inventario.json: Copied (new)
2026/08/05 23:40:49 INFO  : raiz_v3_antigo_20260717/gravar_transcritor.sh: Copied (new)
2026/08/05 23:40:51 INFO  : cafezinho_Legacy_Cerebro_20260717/cerebro_light/CEREBRO_INDEX_RIOCARTA.light.md: Copied (new)
2026/08/05 23:40:51 INFO  : raiz_v3_antigo_20260717/limpar_institucionais_genericas_ouro.py: Copied (new)
2026/08/05 23:40:51 INFO  : cafezinho_Legacy_Cerebro_20260717/cerebro_light/CEREBRO_NODE_BOLETIM_NEWS.light.md: Copied (new)
2026/08/05 23:40:51 INFO  : cafezinho_Legacy_Cerebro_20260717/cerebro_light/CEREBRO_NODE_ATUALIZACOES.light.md: Copied (new)
2026/08/05 23:40:52 INFO  : cafezinho_Legacy_Cerebro_20260717/cerebro_light/CEREBRO_NODE_ARQUITETURA.light.md: Copied (new)
2026/08/05 23:40:54 INFO  : raiz_v3_antigo_20260717/painel_midia_ouro.py: Copied (new)
2026/08/05 23:40:54 INFO  : cafezinho_Legacy_Cerebro_20260717/cerebro_light/CEREBRO_NODE_BUGS.light.md: Copied (new)
2026/08/05 23:40:54 INFO  : cafezinho_Legacy_Cerebro_20260717/cerebro_light/CEREBRO_NODE_BUGS_ATIVOS.light.md: Copied (new)
2026/08/05 23:40:54 INFO  : cafezinho_Legacy_Cerebro_20260717/cerebro_light/CEREBRO_NODE_CHAVES_E_LLMS.light.md: Copied (new)
2026/08/05 23:40:54 INFO  : cafezinho_Legacy_Cerebro_20260717/cerebro_light/CEREBRO_NODE_BUGS_RESOLVIDOS.light.md: Copied (new)
2026/08/05 23:40:56 INFO  : cafezinho_Legacy_Cerebro_20260717/cerebro_light/CEREBRO_NODE_COMUNICACAO.light.md: Copied (new)
2026/08/05 23:40:57 INFO  : cafezinho_Legacy_Cerebro_20260717/cerebro_light/CEREBRO_NODE_GOVERNANCA_REGRAS_VIVAS.light.md: Copied (new)
2026/08/05 23:40:57 INFO  : cafezinho_Legacy_Cerebro_20260717/cerebro_light/CEREBRO_NODE_GOVERNANCA_SPRINTS_HISTORICO.light.md: Copied (new)
2026/08/05 23:40:57 INFO  : cafezinho_Legacy_Cerebro_20260717/cerebro_light/CEREBRO_NODE_OBSERVABILIDADE.light.md: Copied (new)
2026/08/05 23:40:58 INFO  : cafezinho_Legacy_Cerebro_20260717/cerebro_light/CEREBRO_NODE_GOVERNANCA.light.md: Copied (new)
2026/08/05 23:41:00 INFO  : raiz_v3_antigo_20260717/robo_banco_ouro_midia_v3.py: Copied (new)
2026/08/05 23:41:00 INFO  : raiz_v3_antigo_20260717/rodar_banco_ouro_midia_controlado.sh: Copied (new)
2026/08/05 23:41:00 INFO  : cafezinho_Legacy_Cerebro_20260717/cerebro_light/CEREBRO_NODE_QUALIDADE_REDACAO.light.md: Copied (new)
2026/08/05 23:41:00 INFO  : raiz_v3_antigo_20260717/seletor_imagem_ouro_v3.py: Copied (new)
2026/08/05 23:41:01 INFO  : raiz_v3_antigo_20260717/v3_brutas_plus.py: Copied (new)
2026/08/05 23:41:35 INFO  : cafezinho_Legacy_20260717/midia_reset_20260626/local_workspace/banco_midia/banco_imagens_reais.db.Legacy_20260626: Copied (new)
2026/08/05 23:41:36 INFO  :     1.248 GiB / 6.359 GiB, 20%, 2.896 MiB/s, ETA 30m7s (xfr#358/10374)
2026/08/05 23:41:40 INFO  : raiz_rio_carta_smoke_test_20260707_20260717/tools/riocarta_hourly_queue.json: Copied (new)
2026/08/05 23:41:44 INFO  : cafezinho_Legacy_20260717/midia_reset_20260626/local_workspace/Outros/Agentes Labs/banco_midia_cafezinho.db.Legacy_20260626: Copied (new)
2026/08/05 23:41:47 INFO  : outros_legacy_minusculo_20260717/2026-05-02_diretorios_antigos/INDEX.md: Copied (new)
2026/08/05 23:41:49 INFO  : cerebro_Foruns_backups_rotacao_sprint_20260619_20260717/inbox_trindade_pre_rotacao/backups_limpeza_madrugada_20260618_2303/agy.md: Copied (new)
2026/08/05 23:41:49 INFO  : cerebro_Foruns_backups_rotacao_sprint_20260619_20260717/inbox_trindade_pre_rotacao/backups_limpeza_madrugada_20260618_2303/antigravity.md: Copied (new)
2026/08/05 23:41:49 INFO  : cerebro_Foruns_backups_rotacao_sprint_20260619_20260717/inbox_trindade_pre_rotacao/backups_limpeza_madrugada_20260618_2303/codex.md: Copied (new)
2026/08/05 23:41:50 INFO  : cerebro_Foruns_backups_rotacao_sprint_20260619_20260717/inbox_trindade_pre_rotacao/backups_limpeza_madrugada_20260618_2303/claude.md: Copied (new)
2026/08/05 23:41:53 INFO  : cerebro_Foruns_backups_rotacao_sprint_20260619_20260717/inbox_trindade_pre_rotacao/backups_limpeza_madrugada_20260618_2303/glm.md: Copied (new)
2026/08/05 23:41:54 INFO  : raiz_rio_carta_smoke_test_20260707_20260717/public/hero/smoke-202607071753-o-que-o-relogio-da-mesbla-foi-fazer-em-paqueta.jpg: Copied (new)
2026/08/05 23:41:55 INFO  : cerebro_Foruns_backups_rotacao_sprint_20260619_20260717/inbox_trindade_pre_rotacao/backups_limpeza_madrugada_20260618_2303/deepseek.md: Copied (new)
2026/08/05 23:41:55 INFO  : raiz_rio_carta_smoke_test_20260707_20260717/public/hero/smoke-202607071753-rio-das-ostras-jazz-blues-festival-divulga-programacao-completa-com-novidades.jpg: Copied (new)
2026/08/05 23:41:56 INFO  : cerebro_Foruns_backups_rotacao_sprint_20260619_20260717/inbox_trindade_pre_rotacao/backups_limpeza_madrugada_20260618_2303/grok.md: Copied (new)
